!Note: First column is hrs from 12:00 UTC 21 Sep 2014; Second column is SPM concentration (g/m3)
   20.6768   28.3732
   20.7592   24.3314
   20.8416   25.6729
   20.9239   26.6843
   21.0063   29.0604
   21.0887   27.2690
   21.1711   25.1837
   21.2535   26.9640
   21.3358   29.2030
   21.4182   28.6978
   21.5006   29.9534
   21.5830   30.9148
   21.6653   32.6325
   21.7477   31.0560
   21.8301   34.1259
   21.9125   33.4495
   21.9949   33.9029
   22.0772   37.3668
   22.1596   37.3904
   22.2420   35.7293
   22.3244   39.2281
   22.4067   37.0338
   22.4891   37.4785
   22.5715   39.1233
   22.6539   36.7320
   22.7363   37.8260
   22.8186   36.7205
   22.9010   40.7016
   22.9834   39.7756
   23.0658   38.9308
   23.1481   39.0184
   23.2305   39.1904
   23.3129   43.5246
   23.3953   44.5082
   23.4777   47.0795
   23.5600   45.6594
   23.6424   47.6796
   23.7248   47.6138
   23.8072   47.3791
   23.8895   47.8373
   23.9719   48.5532
   24.0543   46.8296
   24.1367   51.8874
   24.2191   46.5227
   24.3014   48.1391
   24.3838   47.0306
   24.4662   49.5378
   24.5486   45.9216
   24.6309   49.5192
   24.7133   46.0768
   24.7957   49.5058
   24.8781   47.9605
   24.9605   46.5756
   25.0428   48.2540
   25.1252   49.2039
   25.2076   47.1942
   25.2900   47.4392
   25.3723   48.2358
   25.4547   50.7972
   25.5371   48.0137
   25.6195   47.4362
   25.7019   46.9899
   25.7842   48.3926
   25.8666   50.5760
   25.9490   54.9587
   26.0314   48.1198
   26.1137   58.1038
   26.1961   53.5040
   26.2785   51.7754
   26.3609   52.9845
   26.4433   53.6759
   26.5256   56.9299
   26.6080   54.9186
   26.6904   54.8295
   26.7728   53.9813
   26.8551   54.4000
   26.9375   55.8119
   27.0199   55.5169
   27.1023   60.7618
   27.1847   56.4930
   27.2670   59.0725
   27.3494   65.5704
   27.4318   57.6798
   27.5142   62.0136
   27.5965   62.5115
   27.6789   60.8983
   27.7613   68.6914
   27.8437   62.0336
   27.9261   60.5307
   28.0084   66.0773
   28.0908   62.6782
   28.1732   62.9475
   28.2556   65.2862
   28.3379   63.7892
   28.4203   62.0175
   28.5027   72.9011
   28.5851   70.8862
   28.6675   75.5901
   28.7498   69.8567
   28.8322   69.9936
   28.9146   70.8325
   28.9970   78.9509
   29.0793   77.9498
   29.1617   77.7626
   29.2441   76.0143
   29.3265   74.6398
   29.4089   74.6693
   29.4912   74.3007
   29.5736   65.6735
   29.6560   63.7222
   29.7384   65.4001
   29.8207   66.8591
   29.9031   65.6232
   29.9855   68.1769
   30.0679   65.7524
   30.1503   68.8598
   30.2326   70.1178
   30.3150   70.3409
   30.3974   68.4306
   30.4798   70.8876
   30.5621   70.5482
   30.6445   68.3606
   30.7269   73.0736
   30.8093   68.7443
   30.8917   82.6561
   30.9740   48.1337
